MCSID	GPNUM00	GDEEA00	GDEWA00	GDESA00	GDENA00	GD06E00	GD11E00	GD08E00	GDRES00	GDREL00	GDAGI00	GDGAI00	GDSAM00	GDLST00
M31496P	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M31496P	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M22298J	2	-1	-1	-1	-1	1	1	1	2	7	60	5	1	2
M22298J	1	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M33558U	2	-1	-1	-1	-1	1	1	1	2	7	54	5	1	2
M33558U	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M29831M	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M29831M	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M34476X	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M13080R	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M13080R	4	-1	-1	-1	-1	1	1	1	-2	1	61	5	1	2
M25548V	1	-1	-1	-1	-1	-1	-1	-1	1	7	46	4	-1	-1
M11720S	2	-1	-1	-1	-1	1	1	1	2	7	42	4	1	1
M34791F	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M19336W	1	-1	-1	-1	-1	1	1	1	1	7	42	4	1	1
M30980S	2	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M35611Q	1	-1	-1	-1	-1	1	1	1	1	7	41	4	1	1
M35611Q	4	-1	-1	1	-1	1	1	1	8	10	45	4	-1	-1
M24012N	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M24012N	2	-1	-1	-1	-1	1	1	1	2	7	58	5	1	2
M14378L	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M14378L	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M18586J	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M21161N	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M21161N	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M22934P	1	-1	-1	-1	-1	1	1	1	1	7	40	4	1	1
M13669Q	4	-1	-1	-1	-1	1	1	1	8	10	61	5	1	2
M24190F	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M19231N	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M27143L	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M27143L	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M24776B	1	-1	-1	-1	-1	6	10	8	1	7	46	4	1	1
M24776B	2	-1	-1	-1	-1	6	10	8	2	7	54	5	1	2
M34048F	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M34048F	2	-1	-1	-1	-1	1	1	1	2	7	54	5	1	2
M14331V	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M14331V	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M28941N	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M28941N	2	-1	-1	1	-1	1	1	1	2	7	51	5	1	4
M29556M	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M29556M	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M34728Y	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M34728Y	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M17913Z	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M20634W	2	-1	-1	-1	-1	1	1	1	2	7	55	5	1	2
M20634W	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M25951C	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	1
M25951C	4	-1	-1	-1	-1	1	1	1	7	10	49	4	1	2
M21897X	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M21897X	1	-1	-1	-1	-1	5	7	6	1	7	51	5	1	1
M10863C	2	-1	-1	-1	-1	1	1	1	2	7	47	4	1	2
M10863C	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M28606A	1	-1	-1	-1	-1	1	1	1	1	7	40	4	1	1
M10264K	1	-1	-1	-1	-1	1	1	1	1	7	37	3	1	1
M10264K	2	-1	-1	-1	-1	1	1	1	2	7	43	4	1	2
M14873W	2	-1	-1	-1	-1	1	1	1	2	7	60	5	1	2
M16736W	1	-1	-1	-1	-1	1	1	1	1	7	58	5	1	1
M16736W	2	-1	-1	-1	-1	1	1	1	2	7	60	5	1	2
M19008H	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M30398J	2	-1	-1	-1	-1	1	1	1	2	7	71	5	1	2
M30398J	1	-1	-1	-1	-1	1	1	1	1	7	57	5	1	1
M14657Q	2	-1	-1	-1	-1	-1	-1	-1	1	7	-3	-3	-1	-1
M14657Q	1	-1	-1	-1	-1	-1	-1	-1	2	7	-3	-3	-1	-1
M21703W	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M21703W	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M30541X	1	-1	-1	-1	-1	1	1	1	1	7	57	5	1	1
M25117A	2	-1	-1	-1	-1	1	1	1	2	7	44	4	1	1
M14569R	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M14569R	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M27337U	1	-1	-1	-1	-1	-1	-1	-1	1	7	54	5	-1	-1
M27337U	2	-1	-1	-1	-1	-1	-1	-1	2	7	59	5	-1	-1
M33967H	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M33967H	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M20913A	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M20913A	2	-1	-1	-1	-1	1	1	1	2	7	63	5	1	2
M18591F	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M25555U	1	-1	-1	-1	-1	1	1	1	1	7	42	4	1	1
M25555U	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	4
M20123C	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M20123C	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M34450M	1	-1	-1	-1	-1	1	1	1	1	7	36	3	1	1
M18286Z	4	-1	-1	-1	1	1	1	1	8	10	35	3	-1	-1
M18286Z	1	-1	-1	-1	-1	-1	-1	-1	1	7	37	3	-1	-1
M32551H	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M32551H	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M26966P	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M26966P	2	-1	-1	-1	-1	1	1	1	2	7	55	5	1	2
M31323T	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M14301P	2	-1	-1	-1	-1	1	1	1	2	7	59	5	1	2
M14301P	1	-1	-1	-1	-1	1	1	1	1	7	56	5	1	1
M30258X	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M30258X	2	-1	-1	-1	-1	1	1	1	2	7	58	5	1	4
M31927R	1	-1	-1	-1	-1	1	1	1	1	7	41	4	1	1
M15782Y	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M14703D	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M24990F	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M24990F	5	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M10313B	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M10313B	3	-1	-1	-1	-1	1	1	1	8	10	42	4	1	2
M25282N	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M31636H	1	-1	-1	-1	-1	-1	-1	-1	1	7	54	5	-1	-1
M31636H	2	-1	-1	-1	-1	-1	-1	-1	2	7	53	5	-1	-1
M29674S	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M15671S	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M15671S	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M27573E	1	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M27573E	2	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M18529Z	1	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M18529Z	2	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M10016V	2	-1	-1	-1	-1	1	1	1	2	7	54	5	1	2
M10016V	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M35044F	1	-1	-1	-1	-1	1	1	1	1	7	35	3	1	1
M22473F	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M32939Z	1	-1	-1	-1	-1	1	1	1	1	7	58	5	1	1
M25429P	2	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M25429P	1	-1	-1	-1	-1	1	1	1	2	7	54	5	1	2
M12547B	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M12547B	2	-1	-1	-1	-1	1	1	1	2	7	62	5	1	2
M14440Z	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M14440Z	3	-1	-1	-1	-1	1	1	1	8	10	47	4	1	2
M32309Z	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M12717B	2	-1	-1	-1	-1	-1	-1	-1	2	7	42	4	-1	-1
M12717B	1	-1	-1	-1	-1	-1	-1	-1	1	7	43	4	-1	-1
M24865B	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M27990T	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M27990T	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	4
M16220X	2	-1	-1	-1	-1	-1	-1	-1	1	7	46	4	-1	-1
M35061G	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M35061G	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M23638N	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M23638N	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M17861E	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M23059Z	2	-1	-1	-1	-1	-1	-1	-1	2	7	42	4	-1	-1
M23059Z	1	-1	-1	-1	-1	-1	-1	-1	1	7	42	4	-1	-1
M35326N	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M32426D	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M32426D	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M27028J	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M27028J	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M18150J	1	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M19527B	1	-1	-1	-1	-1	1	1	1	1	7	46	4	2	1
M19527B	2	-1	-1	-1	-1	1	1	1	2	7	48	4	2	2
M28562F	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M28562F	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M18501M	1	-1	-1	-1	-1	1	1	1	1	7	56	5	1	1
M18501M	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M31712C	1	-1	-1	-1	-1	1	1	1	1	7	41	4	1	1
M31712C	6	-1	-1	-1	-1	1	1	1	8	10	49	4	1	2
M28950P	1	-1	-1	-1	-1	1	1	1	1	7	42	4	1	1
M21410L	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M28105J	8	-1	-1	-1	-1	1	1	1	2	7	38	3	1	2
M28105J	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M15863Y	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M15863Y	1	-1	-1	-1	-1	1	1	1	1	7	37	3	1	1
M31013G	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M31013G	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M25535Q	2	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M19991X	1	-1	-1	-1	-1	1	1	1	1	7	38	3	1	1
M15479U	1	-1	-1	-1	-1	1	1	1	1	7	40	4	1	1
M28288G	2	-1	-1	-1	-1	1	1	1	2	7	63	5	1	2
M28288G	1	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M14964Y	1	-1	-1	-1	-1	1	1	1	1	7	57	5	1	1
M29993E	2	-1	-1	-1	-1	1	1	1	2	7	54	5	1	2
M29993E	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M23920M	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M23920M	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M18242M	1	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M18242M	2	-1	-1	-1	-1	1	1	1	2	7	58	5	1	2
M28787W	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M28787W	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M35657E	2	-1	-1	-1	-1	1	1	1	8	10	46	4	1	2
M35657E	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M17010T	4	-1	-1	-1	-1	1	1	1	8	10	45	4	2	2
M17010T	1	-1	-1	-1	-1	1	1	1	1	7	48	4	2	1
M28667P	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M31385H	7	-1	-1	-1	-1	1	1	1	9	17	77	5	1	1
M12200B	2	-1	-1	-1	-1	1	1	1	2	7	39	3	1	2
M12200B	1	-1	-1	-1	-1	1	1	1	1	7	38	3	1	1
M23464J	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M23464J	2	-1	-1	-1	-1	1	1	1	2	7	56	5	1	2
M14955X	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M14955X	2	-1	-1	-1	-1	1	1	1	2	7	57	5	1	2
M23012J	2	-1	-1	-1	-1	1	1	1	2	7	42	4	1	2
M23012J	1	-1	-1	-1	-1	1	1	1	1	7	37	3	1	1
M21959U	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M21959U	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M15456M	2	-1	-1	-1	-1	-1	-1	-1	2	7	54	5	-1	-1
M29473K	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M29473K	3	1	-1	-1	-1	1	1	1	8	10	50	5	-1	-1
M33036X	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	1
M18170N	1	-1	-1	-1	-1	1	1	1	1	7	42	4	1	1
M34528S	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M34528S	2	-1	-1	-1	-1	-1	-1	-1	2	7	44	4	-1	-1
M31456F	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M31456F	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M29018Q	1	-1	-1	-1	-1	1	1	1	1	7	57	5	1	1
M18458B	1	-1	-1	-1	-1	1	1	1	1	7	42	4	1	1
M22165W	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M22165W	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M21598P	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M18169V	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M32368L	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M32368L	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M27303J	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M27303J	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M17797P	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M34261J	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M34261J	2	-1	-1	-1	-1	1	1	1	4	8	56	5	1	2
M10300W	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M10300W	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M25873F	1	-1	-1	-1	-1	1	1	1	1	7	47	4	2	1
M25873F	2	-1	-1	-1	-1	1	1	1	2	7	52	5	2	2
M30320L	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M35481Y	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M11945H	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M11945H	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M22593N	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M22593N	2	-1	-1	-1	-1	1	1	1	2	7	47	4	1	2
M23772T	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M14163X	2	-1	-1	-1	-1	3	3	3	2	7	54	5	1	2
M35265S	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M24640L	1	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M34359T	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M33308C	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M33308C	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M12748J	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M12748J	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M14212P	7	1	-1	-1	-1	1	1	1	25	20	39	3	2	2
M14212P	2	1	-1	-1	-1	1	1	1	2	7	42	4	2	1
M16034X	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M16034X	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M35571Z	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M28791S	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M28791S	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M28907L	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M11667E	3	-1	-1	-1	-1	1	1	1	8	10	57	5	1	2
M11667E	1	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M14029S	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M15624K	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M15624K	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M26163L	2	-1	-1	-1	-1	1	1	1	2	7	58	5	1	2
M26163L	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M33449Q	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M33449Q	2	-1	-1	-1	-1	1	1	1	2	7	62	5	1	2
M28601V	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M15634M	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M15634M	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M23046U	1	-1	-1	-1	-1	1	1	1	1	7	38	3	1	1
M23046U	2	-1	-1	-1	-1	1	1	1	2	7	38	3	1	2
M14557M	1	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M14557M	2	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M27672G	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M16565V	5	-1	-1	-1	-1	1	1	1	8	10	49	4	1	2
M16565V	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M30240M	1	-1	-1	-1	-1	1	1	1	1	7	42	4	1	1
M30240M	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M22729L	2	-1	-1	-1	-1	1	1	1	2	7	55	5	1	1
M21779S	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M18602R	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M29286J	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M29286J	6	-1	-1	-1	-1	1	1	1	8	10	52	5	1	2
M16439Q	2	-1	-1	-1	-1	1	1	1	2	7	56	5	1	2
M16439Q	1	-1	-1	-1	-1	1	1	1	1	7	57	5	1	1
M17661Y	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M17661Y	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M18088V	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M18088V	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M14711D	1	-1	-1	-1	-1	-1	-1	-1	1	7	36	3	-1	-1
M30018H	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M29777Y	5	-1	-1	-1	-1	1	1	1	8	10	43	4	1	2
M29777Y	1	-1	-1	-1	-1	1	1	1	1	7	34	3	1	1
M16293Q	2	-1	-1	-1	-1	4	4	4	2	7	39	3	1	2
M16293Q	1	-1	-1	-1	-1	4	4	4	1	7	37	3	1	1
M19306Q	2	-1	-1	-1	-1	1	1	1	2	7	43	4	1	1
M33833U	1	-1	-1	-1	-1	-1	-1	-1	1	7	39	3	-1	-1
M22203K	2	8	-1	-1	-1	3	3	3	2	7	44	4	1	4
M22203K	1	-1	-1	-1	-1	3	3	3	1	7	39	3	1	1
M27778R	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M27778R	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M26634W	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M12122E	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M35476B	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M12580C	1	-1	-1	-1	-1	1	1	1	1	7	57	5	1	1
M12580C	2	-1	-1	-1	-1	1	1	1	2	7	57	5	1	2
M34990L	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M32541F	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M32541F	3	-1	-1	-1	-1	1	1	1	2	7	56	5	1	2
M20118F	2	-1	-1	-1	-1	1	1	1	2	7	52	5	2	1
M14735M	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M35776L	5	1	-1	-1	-1	1	1	1	10	17	80	5	-1	-1
M35776L	4	1	-1	-1	-1	1	1	1	9	17	70	5	-1	-1
M35308L	1	-1	-1	-1	-1	1	1	1	1	7	36	3	1	1
M35308L	2	-1	-1	-1	-1	1	1	1	2	7	40	4	1	2
M12714Y	6	1	-1	-1	-1	1	1	1	-2	6	34	3	-1	-1
M12714Y	1	-1	-1	-1	-1	1	1	1	1	7	36	3	1	1
M14611A	1	-1	-1	-1	-1	1	1	1	1	7	41	4	1	1
M17574A	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M20051D	2	-1	-1	-1	-1	5	7	6	2	7	54	5	1	2
M20051D	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M16105V	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M10315D	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M23596V	2	-1	-1	-1	-1	1	1	1	2	7	56	5	1	2
M23596V	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M22394H	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M25111U	6	1	-1	-1	-1	1	1	1	26	20	28	2	-1	-1
M12628B	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M35562Y	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M14327Z	2	-1	-1	-1	-1	1	1	1	2	7	43	4	1	2
M14327Z	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M15768A	5	-1	-1	-1	-1	1	1	1	8	10	60	5	1	2
M15768A	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M14674R	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M34843A	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M30044K	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M30044K	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M24552M	2	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M24552M	1	-1	-1	-1	-1	1	1	1	2	7	55	5	1	2
M32484P	1	-1	-1	-1	-1	1	1	1	2	7	41	4	1	2
M32484P	2	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M22090U	2	-1	-1	-1	-1	1	1	1	2	7	56	5	1	1
M14010F	1	-1	-1	-1	-1	1	1	1	1	7	60	5	1	1
M14010F	2	-1	-1	-1	-1	1	1	1	2	7	59	5	1	2
M12729F	2	-1	-1	-1	-1	1	1	1	2	7	56	5	1	2
M12729F	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M27499M	2	-1	-1	-1	-1	1	1	1	2	7	43	4	1	2
M27499M	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M16200T	1	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M16200T	2	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M32632H	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M28068W	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M14656P	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M14656P	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M29740K	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M29740K	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M29121N	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M29121N	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M34033Y	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M34033Y	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M30143M	2	-1	-1	-1	-1	2	2	2	2	7	47	4	1	2
M30143M	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M35630T	1	-1	-1	-1	-1	1	1	1	1	7	41	4	1	1
M28008J	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M28008J	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M11155K	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M20038G	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M20038G	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M23655P	1	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M26024A	8	1	-1	-1	-1	1	1	1	5	9	53	5	-1	-1
M34037C	2	-1	-1	-1	-1	1	1	1	2	7	59	5	1	2
M34037C	1	-1	-1	-1	-1	1	1	1	1	7	57	5	1	1
M16964G	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M16964G	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M28037P	1	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M28037P	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	-1
M18422P	5	1	-1	-1	-1	1	1	1	32	19	47	4	-1	-1
M15642M	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M16494X	1	-1	-1	-1	-1	1	1	1	1	7	47	4	2	1
M15522E	2	-1	-1	-1	-1	1	1	1	2	7	50	5	2	2
M15522E	1	-1	-1	-1	-1	1	1	1	1	7	47	4	2	1
M13985Z	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M35335P	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M35335P	2	-1	-1	-1	-1	1	1	1	2	7	56	5	1	2
M28372B	2	-1	-1	-1	-1	1	1	1	2	7	61	5	1	2
M28372B	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M28312P	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M12476D	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M12476D	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M11214D	1	-1	-1	-1	-1	-1	-1	-1	1	7	52	5	-1	-1
M26015Z	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M11173M	1	-1	-1	-1	-1	5	7	6	1	7	55	5	1	1
M11173M	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
