MCSID	GCNUM00	GCCHIC100	GCNAEX00	GCNAEG1	GCNAEG2	GCNAEG3	GCNAAS0A	GCNAAS0B	GCNAAS0C	GCNAAS0D	GCNAAS0E	GCNAAS0F	GCNAAS0G	GCNAAS0H	GCNAAS0I	GCNAAS0J
M30878V	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M30881Q	1	1	5	2	1	4	5	3	3	3	3	5	4	6	6	6
M30882R	1	1	5	2	1	4	5	1	3	3	1	5	6	6	6	6
M30903D	1	1	5	2	1	4	5	1	3	4	1	5	3	4	6	6
M30905F	1	1	5	2	1	4	5	1	3	6	6	6	6	4	6	6
M30910C	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	2
M30915H	1	1	5	2	1	4	5	1	3	4	2	5	6	6	6	6
M30916J	1	1	5	6	6	6	5	1	3	4	1	4	4	4	2	5
M30919M	1	1	5	2	4	4	1	2	4	1	5	5	2	5	3	5
M30920E	1	1	5	2	1	4	2	1	2	3	2	2	3	1	3	2
M30921F	1	1	5	2	2	4	5	1	3	4	6	6	6	6	6	6
M30928N	1	1	5	2	1	5	5	1	3	4	3	4	4	3	4	4
M30934L	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	2
M30935M	1	1	5	2	3	5	5	1	5	2	4	3	5	1	4	5
M30938Q	1	1	5	2	1	4	3	1	3	4	3	5	4	4	2	2
M30939R	1	1	5	2	1	3	5	3	4	3	5	4	3	4	4	5
M30943M	1	1	6	2	1	5	1	1	3	4	1	5	3	3	3	5
M30944N	1	1	5	2	1	4	5	4	4	3	4	2	3	5	3	2
M30945P	1	1	5	2	1	2	5	1	3	4	1	5	4	4	2	5
M30948S	1	1	5	2	1	4	5	4	4	2	3	5	4	6	6	6
M30949T	1	1	5	2	1	4	5	2	3	4	3	6	6	6	6	6
M30954Q	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M30956S	1	1	5	2	4	4	5	3	3	5	4	3	5	3	3	3
M30958U	1	1	5	2	1	4	1	1	1	1	1	1	1	1	1	1
M30964S	1	1	5	2	1	4	5	2	3	6	4	5	4	2	5	3
M30966U	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M30968W	1	1	5	2	1	4	5	2	3	3	6	6	2	6	2	3
M30969X	1	1	5	2	1	4	2	3	5	4	3	4	4	5	4	4
M30975V	1	1	5	2	1	4	5	5	3	3	4	3	4	5	3	2
M30976W	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	2
M30977X	1	1	5	2	1	4	5	1	3	4	3	2	5	5	5	2
M30980S	1	1	6	6	6	6	5	1	4	3	2	3	5	5	1	3
M30981T	1	1	5	1	2	5	4	4	3	2	4	4	4	2	4	5
M30982U	1	1	5	2	1	4	5	1	2	2	1	6	6	6	6	6
M30988A	1	1	5	2	1	4	5	1	3	4	1	5	4	4	5	4
M30989B	1	1	5	2	1	6	5	2	3	4	1	5	4	1	5	3
M30991V	1	1	5	2	1	4	5	1	3	6	6	6	6	6	6	6
M30999D	1	1	5	2	1	4	5	3	3	2	1	5	6	6	6	6
M31000B	1	1	5	2	1	4	5	4	3	4	1	5	5	4	3	6
M31002D	1	1	5	2	1	4	5	2	3	4	3	2	2	2	5	4
M31004F	1	1	5	2	1	4	1	1	3	4	1	5	4	4	3	4
M31007J	1	1	5	2	1	4	5	1	3	6	1	5	6	6	6	6
M31013G	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	3
M31017L	1	1	5	2	1	4	5	1	3	4	1	5	1	2	6	1
M31019N	1	1	5	2	1	4	5	1	3	1	6	5	6	6	6	6
M31025L	1	1	5	2	1	3	5	3	2	3	1	6	6	6	6	6
M31029Q	1	1	5	2	1	4	4	3	3	1	4	5	3	4	2	3
M31031J	1	1	5	2	1	4	5	3	2	3	5	3	3	6	6	6
M31032K	1	1	5	2	1	4	5	1	5	4	6	6	6	6	6	6
M31034M	1	1	5	2	1	4	5	1	3	4	1	5	6	6	5	6
M31038R	1	1	5	2	1	4	5	1	3	4	3	4	4	3	6	6
M31039S	1	1	5	2	1	4	2	1	2	4	3	2	4	5	4	4
M31041L	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31042M	1	1	5	2	1	4	5	1	3	4	6	5	3	2	3	6
M31047S	1	1	5	2	1	4	5	1	3	4	2	5	4	2	4	3
M31048T	1	1	5	2	1	4	5	1	3	6	6	6	6	6	6	6
M31052P	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31053Q	1	1	5	2	1	4	5	1	3	4	1	5	6	6	2	6
M31058V	1	1	5	2	1	4	5	1	3	5	1	5	5	3	2	4
M31060P	1	1	5	2	4	4	4	3	5	1	3	4	5	3	4	4
M31063S	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	3
M31070R	1	1	5	2	1	4	5	6	3	4	6	5	4	4	2	6
M31071S	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	2
M31075W	1	1	5	2	1	4	5	1	3	4	3	4	2	3	4	2
M31080T	1	1	5	2	1	4	5	6	3	4	1	5	4	4	6	6
M31081U	1	1	5	2	1	6	1	1	3	4	6	5	4	6	6	6
M31085Y	1	1	5	2	1	4	5	1	5	5	3	5	4	2	1	4
M31086Z	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	6
M31087A	1	1	5	2	1	3	5	4	5	5	2	5	2	3	3	2
M31088B	1	1	2	3	2	3	2	2	5	3	2	4	3	2	1	2
M31089C	1	1	5	5	4	3	5	3	5	2	5	4	3	2	4	2
M31090V	1	1	5	2	1	4	5	2	2	4	3	4	3	4	3	5
M31091W	1	1	5	2	1	4	2	4	5	3	2	1	4	1	5	3
M31095A	1	1	5	2	1	4	5	1	3	4	4	5	4	2	5	6
M31096B	1	1	5	2	1	3	5	5	4	3	3	2	4	1	4	2
M31100E	1	1	5	2	3	4	5	1	3	4	2	3	6	6	6	6
M31103H	1	1	5	2	1	4	5	6	3	4	6	5	6	6	6	6
M31104J	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	6
M31109P	1	1	5	2	4	4	5	1	4	4	2	4	3	1	1	5
M31113K	1	1	5	2	1	4	5	1	3	4	1	5	4	3	2	5
M31114L	1	1	5	2	1	4	5	5	3	4	1	5	6	6	6	6
M31118Q	1	1	5	2	1	4	5	1	3	5	1	5	4	4	2	5
M31119R	2	1	5	1	1	4	4	6	2	5	2	4	4	5	5	2
M31119R	1	1	5	2	1	4	5	1	3	4	1	3	5	4	5	6
M31123M	1	1	5	2	1	4	5	1	3	4	1	5	4	4	5	3
M31128S	1	1	5	1	1	6	5	1	3	4	4	5	4	4	2	5
M31132N	1	1	5	2	1	4	2	5	2	5	3	2	2	4	1	2
M31139V	1	1	5	2	1	4	5	4	2	3	4	2	3	4	1	4
M31140N	1	1	5	2	1	4	2	6	3	6	6	6	6	6	3	5
M31141P	1	1	5	2	1	4	5	1	3	4	1	3	6	6	6	6
M31142Q	1	1	5	2	1	4	5	2	3	5	3	5	4	4	2	2
M31143R	1	1	5	2	1	4	5	6	4	4	3	5	4	5	5	6
M31144S	1	1	5	2	1	2	5	1	4	4	1	2	4	6	6	6
M31145T	1	1	5	2	2	4	5	4	5	4	4	5	4	4	4	4
M31146U	1	1	5	2	1	4	5	1	3	4	1	5	3	6	5	2
M31148W	1	1	5	2	1	4	5	1	3	4	3	4	3	6	6	6
M31149X	1	1	5	2	1	4	6	1	3	6	6	6	6	6	6	6
M31150Q	1	1	5	2	1	4	5	1	3	4	1	5	4	6	6	6
M31159Z	1	1	5	5	4	4	4	3	2	3	1	1	2	3	5	1
M31164W	1	1	5	2	1	4	5	1	3	4	3	2	2	3	2	4
M31165X	1	1	5	2	4	4	5	4	6	3	5	1	5	1	6	6
M31166Y	1	1	5	2	1	4	5	1	3	4	3	5	4	4	6	6
M31167Z	1	1	5	1	2	3	2	4	3	5	3	3	2	4	2	5
M31171V	1	1	5	2	1	4	5	3	3	4	1	5	3	2	5	6
M31177B	1	1	6	6	6	6	5	6	3	6	6	6	6	6	6	6
M31178C	1	1	5	2	2	4	5	1	3	4	1	5	6	4	6	6
M31183Z	1	1	5	2	1	1	2	2	3	2	4	5	4	2	4	2
M31187D	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	1
M31189F	1	1	5	2	1	4	5	6	3	6	6	6	6	6	5	2
M31192A	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31193B	1	1	5	2	1	4	5	1	3	4	1	5	4	5	1	1
M31195D	1	1	5	2	1	4	3	6	5	5	5	2	3	5	3	2
M31196E	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31197F	1	1	5	2	1	4	5	1	3	4	3	5	4	4	2	5
M31199H	1	1	5	2	1	4	5	2	3	4	3	5	2	4	3	2
M31207Q	1	1	5	2	1	4	5	1	3	4	3	2	4	2	2	5
M31209S	1	1	5	2	1	4	5	2	3	4	2	4	4	4	3	6
M31210K	1	1	5	2	1	4	5	3	3	4	3	5	4	2	3	4
M31212M	1	1	5	2	1	4	5	1	3	4	1	5	6	6	6	6
M31214P	1	1	5	2	1	4	5	1	3	4	1	5	6	6	6	6
M31217S	1	1	5	2	1	4	5	1	3	4	1	5	4	4	4	6
M31218T	1	1	5	2	1	4	5	3	3	4	3	2	3	4	2	2
M31219U	1	1	5	2	1	3	5	1	3	5	2	5	4	2	4	5
M31222P	1	1	5	2	1	4	5	1	3	4	1	5	4	6	6	6
M31223Q	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31226T	1	1	5	2	4	1	3	2	2	3	2	2	3	5	3	2
M31227U	1	1	5	2	1	6	5	2	5	5	5	5	2	3	5	6
M31228V	1	1	6	2	1	5	5	3	5	3	2	5	3	4	1	4
M31230P	1	1	5	2	1	4	5	1	3	4	4	2	4	2	1	2
M31241S	1	1	5	2	1	4	5	1	3	4	1	5	6	6	5	6
M31244V	1	1	5	2	1	4	2	3	4	1	5	5	3	3	3	1
M31247Y	1	1	5	2	1	4	5	1	3	5	2	4	4	2	4	5
M31248Z	1	1	5	2	1	2	5	4	4	4	1	2	6	6	6	6
M31253W	1	1	5	2	1	4	5	1	3	4	2	5	6	6	6	6
M31259C	1	1	5	2	1	4	5	1	3	4	1	5	6	1	5	6
M31263Y	1	1	5	2	1	4	5	3	3	4	6	5	4	2	6	6
M31264Z	1	1	6	2	1	4	5	2	3	2	2	2	3	3	4	2
M31265A	1	1	5	2	1	4	5	1	3	4	1	5	4	4	6	6
M31266B	1	1	5	2	1	3	5	1	3	1	5	5	4	1	4	4
M31268D	1	1	5	2	1	3	1	1	4	2	4	2	3	5	1	2
M31270X	1	1	5	2	1	4	5	4	3	4	6	6	4	6	6	6
M31274B	1	1	5	2	1	4	5	6	3	4	6	5	4	4	6	6
M31277E	1	1	5	2	1	4	5	2	3	3	1	2	3	6	6	6
M31283C	1	1	5	2	1	4	6	6	3	4	6	6	4	6	6	6
M31284D	1	1	5	2	1	5	5	4	3	4	3	5	4	1	4	4
M31285E	1	1	5	2	1	4	5	1	4	4	2	5	4	4	3	6
M31287G	1	1	5	2	1	3	5	2	3	3	2	6	6	6	6	6
M31287G	2	1	5	2	1	4	5	2	3	3	2	2	3	3	2	5
M31294F	1	1	5	2	1	4	5	1	3	4	3	6	4	3	1	4
M31295G	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31297J	1	1	5	2	1	4	5	1	3	4	1	5	5	4	3	2
M31299L	1	1	5	2	2	3	5	1	1	5	5	3	4	1	4	2
M31305R	1	1	5	2	1	4	5	3	5	2	4	6	6	6	6	6
M31308U	1	1	5	2	1	4	5	1	3	4	3	5	4	4	3	4
M31310N	1	1	5	2	1	4	5	1	3	4	1	6	6	6	6	6
M31313R	1	1	5	2	1	4	5	1	5	4	1	6	6	6	6	6
M31315T	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31319X	1	1	5	2	1	4	5	6	6	6	6	6	6	6	6	6
M31323T	1	1	5	2	1	4	5	6	3	4	1	5	4	2	5	3
M31324U	1	1	5	2	1	4	5	3	4	2	3	2	2	3	4	5
M31326W	1	1	6	6	6	6	5	1	3	4	5	5	4	5	3	6
M31329Z	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31331T	1	1	5	2	1	4	5	1	3	4	6	6	6	6	6	6
M31333V	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31339B	1	1	5	2	1	4	5	1	3	4	3	2	5	4	6	6
M31346A	1	1	5	2	1	4	5	6	3	6	6	6	6	6	4	6
M31349D	1	1	5	2	1	3	5	4	5	2	4	2	5	1	5	3
M31352Y	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31353Z	1	1	5	2	1	4	5	1	3	4	1	5	6	4	6	6
M31358E	1	1	5	2	1	4	2	5	4	2	4	2	2	4	3	3
M31359F	1	1	5	2	1	4	5	1	3	5	1	5	4	4	4	1
M31363B	1	1	5	2	1	4	5	1	4	3	2	5	4	4	3	5
M31367F	1	1	5	2	2	4	5	3	5	1	2	3	5	2	3	5
M31369H	1	1	5	2	1	4	5	1	3	4	1	5	4	3	4	1
M31370A	1	1	5	2	1	3	5	1	3	4	1	5	4	5	5	1
M31372C	1	1	5	2	1	4	5	1	3	4	1	5	4	6	6	6
M31376G	1	1	5	2	1	4	5	6	5	6	1	5	6	6	6	6
M31377H	1	1	5	2	1	4	5	4	2	4	1	5	3	4	4	3
M31381D	1	1	5	2	1	4	5	1	3	4	1	5	6	4	2	6
M31385H	1	1	5	2	1	4	5	1	3	4	2	5	4	6	6	6
M31387K	1	1	5	2	1	4	5	1	3	4	1	4	4	4	2	5
M31389M	1	1	5	2	1	4	2	3	5	1	4	2	4	3	2	2
M31392G	1	1	5	2	1	4	5	6	3	6	6	6	4	3	3	6
M31393H	1	1	5	2	2	4	5	2	5	3	5	1	3	5	3	4
M31395K	2	1	5	2	1	4	5	1	3	4	1	5	4	4	5	5
M31395K	1	1	5	2	1	4	6	1	3	4	1	5	4	6	5	6
M31396L	1	1	5	2	1	4	5	1	3	4	1	6	6	6	2	6
M31397M	1	1	5	2	1	5	5	1	3	3	1	5	4	3	2	3
M31398N	1	1	6	1	1	4	5	1	3	3	2	4	2	2	4	4
M31400P	1	1	5	2	1	4	4	5	3	1	1	5	4	5	2	5
M31406V	1	1	5	2	1	4	3	4	2	2	4	3	5	3	5	3
M31414V	1	1	5	2	1	4	5	1	4	5	3	4	4	5	2	2
M31416X	1	1	5	2	1	4	6	1	3	4	1	5	4	6	2	6
M31419A	1	1	5	2	1	4	5	1	2	4	1	5	5	4	3	5
M31423W	1	1	5	2	5	4	3	3	5	1	5	4	3	4	4	3
M31424X	1	1	5	2	1	4	3	1	3	4	4	3	4	2	2	2
M31425Y	1	1	5	2	1	4	5	1	4	4	1	5	4	3	2	3
M31428B	1	1	5	2	1	4	5	1	3	4	3	5	5	2	4	2
M31431W	1	1	5	2	1	4	5	1	3	4	1	5	3	3	5	6
M31432X	1	1	5	2	1	4	5	1	3	5	3	6	6	6	6	6
M31439E	1	1	5	2	1	4	5	2	3	3	1	4	4	4	2	5
M31443A	1	1	5	2	1	4	5	1	3	4	5	2	4	6	1	6
M31444B	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	3
M31447E	1	1	5	2	1	4	5	4	5	1	5	5	4	4	3	2
M31452B	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31453C	1	1	5	2	1	3	1	2	3	4	4	2	3	4	5	4
M31454D	1	1	5	2	1	4	5	1	3	4	1	5	6	6	6	6
M31456F	1	1	5	2	1	4	5	2	3	4	2	6	6	6	6	6
M31457G	1	1	5	2	1	6	6	6	6	6	6	6	6	6	6	6
M31458H	1	1	5	2	1	4	5	1	3	4	1	5	4	1	5	2
M31459J	1	1	5	2	1	4	2	1	3	4	1	5	4	3	1	3
M31460B	1	1	5	2	1	4	5	1	3	4	4	5	5	4	3	5
M31462D	1	1	5	2	1	6	5	1	3	4	1	5	4	1	2	4
M31468K	1	1	5	2	1	3	5	1	3	4	6	5	4	6	6	6
M31472F	1	1	5	2	1	4	1	1	3	4	1	3	4	2	5	2
M31475J	1	1	3	6	1	2	5	1	3	1	1	5	4	4	2	2
M31476K	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31479N	1	1	5	2	1	4	5	3	3	4	1	4	4	4	2	4
M31480F	1	1	5	2	1	4	5	1	3	4	1	5	4	4	3	2
M31483J	1	1	5	2	1	4	3	5	3	3	5	2	4	3	5	2
M31490H	1	1	5	2	1	3	5	1	3	5	4	5	2	5	5	6
M31492K	1	1	5	2	1	4	5	2	4	2	1	5	3	3	6	6
M31496P	1	1	5	2	1	4	5	1	3	4	1	5	6	6	6	6
M31501T	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31504W	1	1	5	2	1	4	5	1	3	2	1	6	6	4	2	2
M31506Y	1	1	5	2	1	4	5	1	6	4	6	5	4	4	6	6
M31507Z	1	1	5	2	1	4	5	1	3	4	1	5	4	4	1	5
M31508A	1	1	5	2	1	4	1	2	2	4	1	5	5	4	4	4
M31509B	1	1	5	2	1	4	1	1	3	4	1	5	3	4	3	2
M31511V	1	1	5	1	3	3	4	3	2	1	5	2	4	4	3	2
M31513X	1	1	5	2	1	1	5	2	3	4	2	4	4	3	3	5
M31516A	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	2
M31519D	1	1	5	2	1	3	5	1	3	4	1	5	4	6	6	6
M31521X	1	1	5	2	6	4	5	1	3	4	1	5	4	4	2	3
M31523Z	1	1	5	2	1	4	5	3	3	3	6	6	3	6	6	6
M31526C	1	1	5	2	1	4	5	6	5	4	6	5	4	3	6	6
M31527D	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	2
M31530Y	1	1	5	2	1	4	5	4	3	4	1	5	4	6	6	6
M31534C	1	1	5	2	1	4	5	2	3	2	5	5	5	4	6	6
M31536E	1	1	5	2	2	4	5	1	3	3	3	5	5	3	3	5
M31542C	1	1	5	2	1	4	1	2	3	2	3	2	3	2	4	3
M31544E	1	1	5	2	1	3	5	2	3	4	1	3	4	2	4	1
M31546G	1	1	5	2	1	4	5	1	3	4	1	5	4	4	3	6
M31547H	1	1	5	2	1	5	5	6	3	6	4	5	4	3	3	4
M31548J	1	1	5	2	1	4	2	1	3	4	1	5	4	6	6	5
M31550C	1	1	5	2	1	6	4	6	4	6	6	6	6	6	6	6
M31551D	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	6
M31559M	1	1	5	2	2	4	5	1	3	4	1	3	6	4	2	5
M31567M	1	1	5	2	1	4	3	1	3	1	3	2	3	1	4	5
M31569P	1	1	5	2	1	4	5	1	3	4	3	5	4	2	3	1
M31570G	1	1	5	2	1	4	1	2	4	1	5	4	3	2	4	3
M31580J	1	1	5	2	1	5	5	5	3	2	4	4	5	2	4	2
M31581K	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31582L	1	1	5	2	1	5	4	3	5	5	3	3	2	5	3	2
M31583M	1	1	3	2	3	4	4	1	3	4	2	5	4	4	1	3
M31584N	1	1	5	2	1	4	1	1	3	6	1	2	3	1	3	2
M31586Q	1	1	5	2	1	3	5	3	5	2	1	2	3	1	5	5
M31587R	1	1	5	4	3	4	2	3	3	5	1	4	4	4	5	4
M31589T	1	1	5	2	1	3	1	1	3	4	1	5	4	4	2	3
M31592N	1	1	5	2	1	4	5	1	3	4	1	5	5	4	5	2
M31593P	1	1	5	2	1	4	5	1	3	4	1	4	4	4	2	6
M31594Q	1	1	5	2	3	5	5	1	2	4	2	4	4	2	4	5
M31595R	1	1	5	2	1	5	5	4	3	1	2	3	5	5	6	6
M31598U	1	1	5	2	1	4	5	1	3	4	6	1	6	2	4	6
M31603Y	1	1	5	2	1	4	3	4	3	2	4	3	4	1	4	2
M31604Z	1	1	5	2	1	4	5	1	5	6	6	6	6	6	6	6
M31607C	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	2
M31610X	1	1	5	2	1	4	5	3	5	5	4	2	2	5	4	1
M31611Y	1	1	5	2	1	4	5	1	3	6	1	2	4	4	2	5
M31614B	1	1	5	2	1	4	5	1	3	4	2	5	4	4	4	5
M31616D	1	1	6	6	6	6	5	1	3	4	3	5	4	4	2	2
M31617E	1	1	5	2	1	4	5	1	3	4	1	5	4	1	5	6
M31618F	1	1	5	2	1	4	5	1	3	4	1	3	6	6	6	6
M31619G	1	1	5	2	1	4	5	1	3	4	1	5	4	4	5	6
M31621A	1	1	5	2	1	4	5	6	3	6	1	5	6	6	6	6
M31623C	1	1	5	2	1	4	5	4	3	2	1	4	3	4	5	2
M31624D	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31627G	1	1	5	2	2	4	1	3	5	2	4	6	6	6	6	6
M31633E	1	1	5	2	1	4	5	1	3	5	4	5	3	6	6	6
M31636H	1	1	5	2	1	4	5	6	3	4	1	5	6	6	6	6
M31639L	1	1	5	2	1	4	5	1	5	3	5	5	3	2	3	2
M31641E	1	1	5	2	1	6	3	2	1	3	2	3	2	3	3	2
M31647L	1	1	5	2	1	4	5	6	3	4	3	5	4	4	3	5
M31649N	1	1	5	2	1	4	5	1	3	6	1	6	6	6	6	6
M31655L	1	1	5	2	1	3	1	4	5	1	5	5	2	3	4	3
M31657N	1	1	5	2	1	5	5	6	3	6	3	6	6	6	6	6
M31663L	1	1	5	2	1	4	5	1	3	4	1	5	6	6	6	6
M31664M	1	1	5	2	1	3	3	5	4	2	1	2	2	5	5	3
M31666P	1	1	5	2	1	4	5	1	3	5	1	5	2	2	3	2
M31671L	1	1	5	2	1	4	5	6	5	6	6	6	6	6	6	6
M31673N	1	1	5	2	1	4	5	1	3	4	1	6	6	6	6	6
M31678T	1	1	5	2	1	4	5	2	2	5	4	5	4	2	2	4
M31679U	1	1	5	2	1	4	5	1	3	4	1	3	3	2	4	3
M31680M	1	1	5	2	1	4	5	1	3	4	4	2	4	2	5	3
M31681N	1	1	5	2	1	4	5	3	3	4	1	6	6	4	5	2
M31682P	1	1	5	2	1	4	2	4	5	4	4	3	1	4	4	3
M31698X	1	1	5	2	1	4	1	5	3	2	4	5	3	5	1	5
M31699Y	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	6
M31700Y	1	1	5	2	1	4	5	1	3	3	2	4	2	4	3	2
M31701Z	1	1	5	2	1	4	5	1	3	5	3	1	5	1	3	3
M31705D	1	1	5	2	1	3	5	5	4	4	5	5	4	1	3	2
M31710A	1	1	5	2	1	3	5	1	3	5	3	3	2	5	4	3
M31711B	1	1	5	2	1	4	6	6	6	6	6	6	6	6	6	6
M31712C	1	1	5	1	2	4	5	3	4	3	4	3	1	4	3	5
M31716G	1	1	5	2	1	4	1	1	3	4	1	5	4	4	3	5
M31721D	1	1	5	2	1	4	5	1	3	4	1	5	4	6	2	6
M31724G	1	1	5	2	1	4	5	1	3	4	1	5	3	6	5	6
M31725H	1	1	5	2	1	4	5	1	3	4	1	5	6	4	6	6
M31727K	1	1	5	2	3	4	5	1	3	4	1	5	4	4	4	2
M31728L	1	1	5	2	1	4	3	1	3	1	3	3	2	4	4	1
M31731F	1	1	5	2	1	4	5	1	3	4	1	5	4	6	6	4
M31735K	1	1	5	2	1	4	5	1	3	4	1	5	2	1	4	2
M31740G	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31741H	1	1	5	2	6	6	5	3	4	2	4	1	4	2	5	3
M31743K	1	1	5	2	3	4	2	1	1	3	4	1	6	5	4	3
M31744L	1	1	5	2	1	3	2	4	1	2	3	3	2	3	2	4
M31745M	1	1	5	2	1	5	5	1	4	2	3	4	2	3	2	1
M31754N	1	1	5	2	1	4	5	1	3	4	1	5	4	6	5	6
M31758S	1	1	6	6	6	6	5	4	3	4	4	3	5	4	3	2
M31763P	1	1	5	2	1	4	5	3	3	4	4	5	4	1	3	4
M31767T	1	1	5	2	1	3	5	1	3	4	1	5	3	4	2	4
M31769V	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	2
M31770N	1	1	5	2	1	4	5	1	3	3	1	5	4	1	3	5
M31784U	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31785V	1	1	5	2	1	4	5	1	3	4	3	2	4	4	2	5
M31786W	1	1	5	2	2	4	5	1	3	4	3	5	2	5	6	1
M31793V	1	1	5	2	1	4	5	1	3	4	6	5	4	4	2	6
M31797Z	1	1	5	2	1	5	5	2	3	1	4	5	5	4	4	5
M31802D	1	1	5	2	1	4	6	1	3	4	1	5	6	6	6	6
M31804F	1	1	5	2	1	4	5	1	4	4	2	2	3	2	1	4
M31806H	1	1	5	2	1	5	5	4	5	4	1	5	2	3	6	3
M31808K	1	1	5	2	1	4	5	1	3	1	1	5	3	3	5	2
M31809L	1	1	5	2	1	4	5	1	3	3	1	5	4	6	6	6
M31812F	1	1	5	2	1	4	5	1	3	4	1	5	4	6	6	6
M31816K	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	3
M31817L	1	1	5	2	1	4	5	1	3	4	1	5	3	3	2	6
M31818M	1	1	5	2	1	4	5	1	3	4	1	5	4	4	4	5
M31819N	1	1	5	2	1	4	5	1	3	4	1	5	4	4	6	6
M31821G	1	1	5	2	1	4	5	1	3	4	1	5	3	2	3	4
M31823J	1	1	5	2	1	4	5	1	6	4	1	6	3	6	6	6
M31824K	1	1	5	2	1	5	5	3	5	6	6	5	3	1	6	6
M31825L	1	1	5	2	1	3	5	2	4	3	4	4	3	2	5	2
M31826M	1	1	5	2	5	4	3	4	2	5	3	5	2	1	2	4
M31830H	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31832K	1	1	5	2	1	3	5	4	3	2	4	4	3	2	4	3
M31836P	1	1	5	2	1	4	3	1	5	5	3	1	1	4	3	3
M31840K	1	1	5	2	1	4	5	1	3	4	1	4	4	4	2	5
M31842M	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	6
M31844P	1	1	5	2	1	4	5	1	3	3	1	5	4	4	2	5
M31851N	1	1	5	2	1	4	5	1	3	4	3	6	6	6	6	6
M31853Q	1	1	5	6	6	6	5	1	3	4	1	5	4	4	2	5
M31855S	1	1	5	1	1	6	5	1	3	4	3	5	4	2	5	5
M31856T	1	1	5	2	1	4	6	2	1	6	4	5	1	6	6	6
M31857U	1	1	5	2	1	4	5	1	3	4	1	5	6	6	6	6
M31858V	1	1	5	2	1	4	5	1	3	4	1	5	4	6	6	6
M31859W	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31861Q	1	1	5	2	1	5	4	5	3	1	4	2	3	5	4	5
M31862R	1	1	5	2	1	4	5	1	3	4	1	5	6	6	6	6
M31863S	1	1	5	2	1	4	5	1	3	4	1	5	2	4	3	5
M31865U	1	1	5	2	1	4	5	1	3	1	3	2	6	6	6	6
M31867W	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M31868X	1	1	5	2	2	4	5	1	3	4	1	5	3	4	2	6
M31871S	1	1	5	2	1	4	5	2	4	6	2	1	5	3	4	3
M31874V	1	1	5	2	1	4	5	1	4	4	1	5	4	4	2	5
M31875W	1	1	5	2	1	4	5	1	3	4	4	5	4	4	5	2
M31886Z	1	1	5	2	1	4	5	4	3	4	1	5	4	3	4	6
M31887A	1	1	5	2	1	5	5	4	3	3	2	5	4	5	5	3
M31888B	1	1	5	2	5	5	5	6	6	6	6	6	3	4	2	5
M31890V	1	1	5	2	6	4	5	2	4	3	2	5	4	4	6	6
M31891W	1	1	5	2	2	4	5	2	3	3	1	5	4	4	4	6
M31895A	1	1	5	2	1	4	5	1	3	4	3	4	4	4	2	4
M31897C	1	1	5	2	1	5	1	3	4	4	2	3	1	4	4	2
M31898D	1	1	5	2	1	4	6	6	6	6	6	6	6	6	6	6
